Timestamp;DateTime;Pirog17-cr1_ae3.773(AS20764 Rascom AVN_1389ip)_tx;Pirog17-cr1_ae3.773(AS20764 Rascom AVN_1389ip)_rx;BMor18-cr1_et-0/0/1.773(AS20764 Rascom spb-ivc-cr3)_tx;BMor18-cr1_et-0/0/1.773(AS20764 Rascom spb-ivc-cr3)_rx;BMor18-cr1_et-0/0/1.1389(AS20764 Rascom spb-bm18-cr1)_tx;BMor18-cr1_et-0/0/1.1389(AS20764 Rascom spb-bm18-cr1)_rx;Cvetoch19-cr1_ae3.773(AS20764 Rascom spb-ivc-cr3)_tx;Cvetoch19-cr1_ae3.773(AS20764 Rascom spb-ivc-cr3)_rx;Cvetoch19-cr1_ae3.1389(AS20764 Rascom spb-sel-cr2)_tx;Cvetoch19-cr1_ae3.1389(AS20764 Rascom spb-sel-cr2)_rx;Aggregated_tx;Aggregated_rx
1636015260;2021-11-04 11:41;85362504;98129400;0;0;0;0;177908592;211698072;98173368;235197800;361444464;545025272
1636015320;2021-11-04 11:42;92974448;106169248;0;0;0;0;153669216;219794608;103073088;253486200;349716752;579450056
1636015380;2021-11-04 11:43;95881912;127027544;0;0;0;0;130552544;244950312;142196376;242075176;368630832;614053032
1636015440;2021-11-04 11:44;94167720;212652792;0;0;0;0;120333440;240642304;152389880;248352960;366891040;701648056
1636015500;2021-11-04 11:45;92231152;157692728;0;0;0;0;121127680;226106624;143870408;254203768;357229240;638003120
1636015560;2021-11-04 11:46;90982664;193053056;0;0;0;0;121462144;272031936;133118928;273360368;345563736;738445360
1636015620;2021-11-04 11:47;97117552;153937888;0;0;0;0;122860656;210875912;141170560;217175968;361148768;581989768
1636015680;2021-11-04 11:48;92853616;151733848;0;0;0;0;170819344;268774264;92077328;210721480;355750288;631229592
1636015740;2021-11-04 11:49;94340040;181341368;0;0;0;0;159775480;259372424;107073520;226837240;361189040;667551032
1636015800;2021-11-04 11:50;94705624;132936808;0;0;0;0;161618680;264084424;99039312;231294952;355363616;628316184
1636015860;2021-11-04 11:51;91678008;159663168;0;0;0;0;176615392;272721296;94112992;248374336;362406392;680758800
1636015920;2021-11-04 11:52;85241832;139443984;0;0;0;0;178386256;257634280;85792112;236366192;349420200;633444456
1636015980;2021-11-04 11:53;86167952;184688408;0;0;0;0;172952064;237467160;109873304;246657336;368993320;668812904
1636016040;2021-11-04 11:54;84328264;164966408;0;0;0;0;169349616;250336760;107348072;236688256;361025952;651991424
1636016100;2021-11-04 11:55;92648096;168110376;0;0;0;0;169631336;247205384;95920208;199967936;358199640;615283696
1636016160;2021-11-04 11:56;85206992;147977816;0;0;0;0;171728576;257089136;94140880;222373296;351076448;627440248
1636016220;2021-11-04 11:57;88267376;128947032;0;0;0;0;158172264;285243960;106848504;263724528;353288144;677915520
1636016280;2021-11-04 11:58;89667464;121039016;0;0;0;0;129690160;255193408;115747768;233470528;335105392;609702952
1636016340;2021-11-04 11:59;80447928;126907936;0;0;0;0;176617872;261579304;107697792;281933720;364763592;670420960
1636016400;2021-11-04 12:00;89638656;135660280;0;0;0;0;162770696;286124160;109976304;316040056;362385656;737824496
1636016460;2021-11-04 12:01;89300344;161746200;0;0;0;0;162681680;257315608;106228832;244988336;358210856;664050144
1636016520;2021-11-04 12:02;81908544;150077176;0;0;0;0;159046568;279509672;114255320;282973624;355210432;712560472
1636016580;2021-11-04 12:03;76996352;160402480;0;0;0;0;132261072;263054232;146001952;284346808;355259376;707803520
1636016640;2021-11-04 12:04;80268368;176797416;0;0;0;0;124069328;284847352;139426184;306530024;343763880;768174792
1636016700;2021-11-04 12:05;91071360;196925616;0;0;0;0;125567288;284534736;138178480;289041208;354817128;770501560
1636016760;2021-11-04 12:06;103921408;187452320;0;0;0;0;86248456;345428816;171907432;315839528;362077296;848720664
1636016820;2021-11-04 12:07;99230776;138658848;0;0;0;0;80515688;332879080;192031920;290422096;371778384;761960024
1636016880;2021-11-04 12:08;105668120;127595544;0;0;0;0;75912952;248786104;181106384;266728456;362687456;643110104
1636016940;2021-11-04 12:09;99772096;138362288;0;0;0;0;85488784;217626944;179874800;261865480;365135680;617854712
1636017000;2021-11-04 12:10;106688208;158767840;0;0;0;0;84006560;201489208;167695536;214092224;358390304;574349272
1636017060;2021-11-04 12:11;96428480;149648840;0;0;0;0;91137872;262615864;184756240;209741872;372322592;622006576
1636017120;2021-11-04 12:12;92415456;158204728;0;0;0;0;81223504;217832032;183793128;212320384;357432088;588357144
1636017180;2021-11-04 12:13;105723592;147896504;0;0;0;0;77908376;229869888;198917960;217925456;382549928;595691848
1636017240;2021-11-04 12:14;124554304;134506088;0;0;0;0;64058824;245958656;208692664;260676928;397305792;641141672
1636017300;2021-11-04 12:15;102382328;150004096;0;0;0;0;110110032;253683112;130423024;300448360;342915384;704135568
1636017360;2021-11-04 12:16;115988992;190286384;0;0;0;0;90976368;240577352;107838280;283569768;314803640;714433504
1636017420;2021-11-04 12:17;93711904;163366696;0;0;0;0;148537240;267475152;124616656;271139384;366865800;701981232
1636017480;2021-11-04 12:18;101082920;185306824;0;0;0;0;117686904;236992824;114661416;263403480;333431240;685703128
1636017540;2021-11-04 12:19;104880688;202621984;0;0;0;0;112164712;242403088;139195376;245227624;356240776;690252696
1636017600;2021-11-04 12:20;106758824;159643296;0;0;0;0;111970712;327621368;156147816;275890088;374877352;763154752
1636017660;2021-11-04 12:21;103016184;196488232;0;0;0;0;113593392;350519208;130417080;266813560;347026656;813821000
1636017720;2021-11-04 12:22;97872488;201305848;0;0;0;0;117891872;258271936;141499512;202588976;357263872;662166760
1636017780;2021-11-04 12:23;107845552;184331728;0;0;0;0;129696800;387246608;137554656;241788144;375097008;813366480
1636017840;2021-11-04 12:24;99684192;181424856;0;0;0;0;156358504;363388504;121927104;162672072;377969800;707485432
1636017900;2021-11-04 12:25;94632952;150464264;0;0;0;0;122190160;344596280;91801792;182181712;308624904;677242256
1636017960;2021-11-04 12:26;81876232;154589360;0;0;0;0;119434912;392464808;94239896;225275528;295551040;772329696
1636018020;2021-11-04 12:27;81511288;199961424;0;0;0;0;121478512;389321808;100389528;247359680;303379328;836642912
1636018080;2021-11-04 12:28;82959656;194852552;0;0;0;0;113637856;402860232;120063712;238348944;316661224;836061728
1636018140;2021-11-04 12:29;85627440;166901624;0;0;0;0;132358888;368202488;80220392;276197600;298206720;811301712
1636018200;2021-11-04 12:30;84597880;188350904;0;0;0;0;139935304;383853256;93868336;244457336;318401520;816661496
1636018260;2021-11-04 12:31;87648608;179199768;0;0;0;0;131639848;399363080;90538840;315241440;309827296;893804288
1636018320;2021-11-04 12:32;96938944;228607024;0;0;0;0;155238760;394185528;111588984;298055176;363766688;920847728
1636018380;2021-11-04 12:33;93198928;133258656;0;0;0;0;147732592;370667136;107217528;311470448;348149048;815396240
1636018440;2021-11-04 12:34;85854992;137887496;0;0;0;0;149960488;342425256;115468120;285109664;351283600;765422416
1636018500;2021-11-04 12:35;82942464;134471728;0;0;0;0;134962352;362242400;135072592;294220176;352977408;790934304
1636018560;2021-11-04 12:36;91998872;142301544;0;0;0;0;131278712;340517664;129925160;254961504;353202744;737780712
1636018620;2021-11-04 12:37;90535760;119337224;0;0;0;0;141983176;376320352;118491936;269747808;351010872;765405384
1636018680;2021-11-04 12:38;91199720;137465448;0;0;0;0;140819360;401759096;126398480;293409600;358417560;832634144
1636018740;2021-11-04 12:39;86680856;131158416;0;0;0;0;140509624;417008056;130936664;281024736;358127144;829191208
1636018800;2021-11-04 12:40;88873648;141450152;0;0;0;0;153500520;415386824;109792288;292350512;352166456;849187488
1636018860;2021-11-04 12:41;85195544;154644568;0;0;0;0;146213168;421164120;113579584;275154152;344988296;850962840
1636018920;2021-11-04 12:42;95547376;160201280;0;0;0;0;149184928;389384528;114763752;259453512;359496056;809039320
1636018980;2021-11-04 12:43;95303664;151068408;0;0;0;0;127012968;334575656;129064000;201290688;351380632;686934752
1636019040;2021-11-04 12:44;102410984;146568840;0;0;0;0;124784944;351909352;131500328;217506992;358696256;715985184
1636019100;2021-11-04 12:45;99494616;118336088;0;0;0;0;132738384;326740840;131024792;211988920;363257792;657065848
1636019160;2021-11-04 12:46;93862968;139728160;0;0;0;0;138331792;312677416;127448960;260128936;359643720;712534512
1636019220;2021-11-04 12:47;96261360;118349560;0;0;0;0;124839240;274801968;141240576;303365688;362341176;696517216
1636019280;2021-11-04 12:48;109853464;138061808;0;0;0;0;114801128;247861032;150333544;268124200;374988136;654047040
1636019340;2021-11-04 12:49;112597688;113935672;0;0;0;0;143416416;242565008;110178512;245741672;366192616;602242352
1636019400;2021-11-04 12:50;114560216;115625816;0;0;0;0;136061816;255645328;118993936;227770696;369615968;599041840
1636019460;2021-11-04 12:51;106181600;130470176;0;0;0;0;148079832;297654888;105843504;264103248;360104936;692228312
1636019520;2021-11-04 12:52;114609432;162839904;0;0;0;0;119727984;277765744;93257512;215734384;327594928;656340032
1636019580;2021-11-04 12:53;109850696;99249448;0;0;0;0;144204576;254384736;101911792;227737384;355967064;581371568
1636019640;2021-11-04 12:54;106322088;114447544;0;0;0;0;141690888;264556808;97426080;244781928;345439056;623786280
1636019700;2021-11-04 12:55;96636048;94899808;0;0;0;0;149014832;239898488;89643088;272935672;335293968;607733968
1636019760;2021-11-04 12:56;111290360;87923800;0;0;0;0;159403616;247646624;102146432;284623784;372840408;620194208
1636019820;2021-11-04 12:57;87652032;122281184;0;0;0;0;173163800;260155464;99267536;258593432;360083368;641030080
1636019880;2021-11-04 12:58;83967536;147941000;0;0;0;0;137565584;304888840;100399400;223932008;321932520;676761848
1636019940;2021-11-04 12:59;79042264;104919080;0;0;0;0;151341672;264089232;111717184;235691664;342101120;604699976
1636020000;2021-11-04 13:00;80381392;94170224;0;0;0;0;202438184;279897952;68040864;253339400;350860440;627407576
1636020060;2021-11-04 13:01;77431496;95346360;0;0;0;0;175272232;266129328;75790536;260643896;328494264;622119584
1636020120;2021-11-04 13:02;81266760;164577368;0;0;0;0;195161176;267449128;70977056;218494120;347404992;650520616
1636020180;2021-11-04 13:03;85767640;187824048;0;0;0;0;158980424;273283272;84021976;226163176;328770040;687270496
1636020240;2021-11-04 13:04;97220280;185114832;0;0;0;0;174047520;262396904;100891248;242390856;372159048;689902592
1636020300;2021-11-04 13:05;107996320;215244504;0;0;0;0;180493104;289863312;92829424;233653328;381318848;738761144
1636020360;2021-11-04 13:06;96908040;187777104;0;0;0;0;153543856;212856800;83378056;230838336;333829952;631472240
1636020420;2021-11-04 13:07;103247088;204022224;0;0;0;0;155810336;235236984;73900304;255674216;332957728;694933424
1636020480;2021-11-04 13:08;104888696;198201856;0;0;0;0;157432672;299395512;86633848;270887760;348955216;768485128
1636020540;2021-11-04 13:09;93598704;200384160;0;0;0;0;155518592;265822976;79369272;270476480;328486568;736683616
1636020600;2021-11-04 13:10;93751872;201871048;0;0;0;0;157661848;290938496;77456672;217844784;328870392;710654328
1636020660;2021-11-04 13:11;103310040;201407344;0;0;0;0;128525280;285922424;62202408;262439136;294037728;749768904
1636020720;2021-11-04 13:12;93362384;164499376;0;0;0;0;174981112;274903680;53956728;251364792;322300224;690767848
1636020780;2021-11-04 13:13;92093800;161729840;0;0;0;0;159210352;296418896;61059848;250910536;312364000;709059272
1636020840;2021-11-04 13:14;91283560;165181672;0;0;0;0;169618136;310566712;50278320;261961472;311180016;737709856
1636020900;2021-11-04 13:15;105985544;190987920;0;0;0;0;205484272;318004768;65276312;223628360;376746128;732621048
1636020960;2021-11-04 13:16;110398368;212405672;0;0;0;0;206395672;231450704;56087784;240557736;372881824;684414112
1636021020;2021-11-04 13:17;122623040;198695224;0;0;0;0;231860904;325191224;36473864;218352792;390957808;742239240
1636021080;2021-11-04 13:18;134542568;170875976;0;0;0;0;199938320;311954712;50335000;258464232;384815888;741294920
1636021140;2021-11-04 13:19;129932400;153825160;0;0;0;0;173220712;256385984;103408512;217086776;406561624;627297920
1636021200;2021-11-04 13:20;136894200;159975288;0;0;0;0;169962272;295521720;106662040;263770760;413518512;719267768
1636021260;2021-11-04 13:21;133815216;133332760;0;0;0;0;157689152;259808016;80918512;259948952;372422880;653089728
1636021320;2021-11-04 13:22;136156616;265142616;0;0;0;0;181626960;285777304;91821576;272916976;409605152;823836896
1636021380;2021-11-04 13:23;129226496;167882800;0;0;0;0;163446368;295332424;84653272;230655384;377326136;693870608
1636021440;2021-11-04 13:24;126742528;174595312;0;0;0;0;186149560;308357504;77639448;221289976;390531536;704242792
1636021500;2021-11-04 13:25;128886592;156771136;0;0;0;0;171503256;335752744;91927880;259979328;392317728;752503208
1636021560;2021-11-04 13:26;143673680;199198864;0;0;0;0;179564616;291989376;73401072;207209624;396639368;698397864
1636021620;2021-11-04 13:27;142693064;170472912;0;0;0;0;181992200;302464280;95385192;210903840;420070456;683841032
1636021680;2021-11-04 13:28;156935168;190005680;0;0;0;0;169104304;295890424;105141312;199813344;431180784;685709448
1636021740;2021-11-04 13:29;143993176;189356776;0;0;0;0;164705720;288126648;105444000;206858464;414142896;684341888
1636021800;2021-11-04 13:30;151698648;213878312;0;0;0;0;186539888;244878976;92823456;253774096;431061992;712531384
1636021860;2021-11-04 13:31;116579184;188711264;0;0;0;0;148818952;273207240;118384544;226011608;383782680;687930112
1636021920;2021-11-04 13:32;117870200;228517752;0;0;0;0;143192136;321637424;127025104;241833088;388087440;791988264
1636021980;2021-11-04 13:33;131262240;223406888;0;0;0;0;135998320;292074624;141768408;203626904;409028968;719108416
1636022040;2021-11-04 13:34;99468320;188713512;0;0;0;0;146254200;228499512;133061328;199567608;378783848;616780632
1636022100;2021-11-04 13:35;102376544;244568152;0;0;0;0;144169880;221126528;135246208;269268472;381792632;734963152
1636022160;2021-11-04 13:36;123952792;195498072;0;0;0;0;134736224;242939544;147148216;339451744;405837232;777889360
1636022220;2021-11-04 13:37;127400904;162858184;0;0;0;0;128670272;255708128;142768360;241805176;398839536;660371488
1636022280;2021-11-04 13:38;124008528;164831464;0;0;0;0;123683360;246001512;146966192;230143816;394658080;640976792
1636022340;2021-11-04 13:39;111365776;175484648;0;0;0;0;115842536;256969416;150377152;199043864;377585464;631497928
1636022400;2021-11-04 13:40;104514280;180083552;0;0;0;0;142860184;256340040;138984464;237765336;386358928;674188928
1636022460;2021-11-04 13:41;102432560;225524160;0;0;0;0;143815352;267274984;120922560;243013376;367170472;735812520
1636022520;2021-11-04 13:42;102853264;173200664;0;0;0;0;148295280;260078672;131505408;247994176;382653952;681273512
1636022580;2021-11-04 13:43;101843224;169646832;0;0;0;0;139165536;324050512;128590616;219274440;369599376;712971784
1636022640;2021-11-04 13:44;106597760;187401776;0;0;0;0;177111944;345078544;86392600;250646496;370102304;783126816
1636022700;2021-11-04 13:45;111649168;194461440;0;0;0;0;183805288;323978112;71076808;239582096;366531264;758021648
1636022760;2021-11-04 13:46;102884952;199715128;0;0;0;0;194424304;331041232;85115520;199386480;382424776;730142840
1636022820;2021-11-04 13:47;98487976;193161912;0;0;0;0;206279208;349779096;68420320;200809640;373187504;743750648
1636022880;2021-11-04 13:48;104059272;234159160;0;0;0;0;184117608;319966872;77577720;184962704;365754600;739088736
1636022940;2021-11-04 13:49;117340336;245797168;0;0;0;0;174239856;307084952;85822568;216693896;377402760;769576016
1636023000;2021-11-04 13:50;96320456;247137032;0;0;0;0;163500840;290035032;71546928;204595848;331368224;741767912
1636023060;2021-11-04 13:51;100362928;263481656;0;0;0;0;175969224;279619792;72231160;181819608;348563312;724921056
1636023120;2021-11-04 13:52;103279784;245594472;0;0;0;0;157428720;305497976;79013576;264469712;339722080;815562160
1636023180;2021-11-04 13:53;98976760;237184968;0;0;0;0;164806592;282591264;71135048;280453416;334918400;800229648
1636023240;2021-11-04 13:54;102998696;228772992;0;0;0;0;202619928;295668200;64644648;260525320;370263272;784966512
1636023300;2021-11-04 13:55;103855744;221430224;0;0;0;0;215569096;264717040;37577280;224740496;357002120;710887760
1636023360;2021-11-04 13:56;101497864;242664624;0;0;0;0;229069568;235252464;39600192;232312224;370167624;710229312
1636023420;2021-11-04 13:57;104448192;224298680;0;0;0;0;207562800;319312720;30112080;264560280;342123072;808171680
1636023480;2021-11-04 13:58;105969904;216685336;0;0;0;0;264135728;289028664;3929144;263400208;374034776;769114208
1636023540;2021-11-04 13:59;100217280;196749024;0;0;0;0;269315864;243182720;2162960;225796840;371696104;665728584
1636023600;2021-11-04 14:00;103939720;188836784;0;0;0;0;263211432;264921120;2938368;235758824;370089520;689516728
1636023660;2021-11-04 14:01;111528536;198441520;0;0;0;0;265429440;257230216;2366272;240043968;379324248;695715704
1636023720;2021-11-04 14:02;121852264;191282720;0;0;0;0;269704000;244818360;2381912;239635536;393938176;675736616
1636023780;2021-11-04 14:03;113431480;206057560;0;0;0;0;257786224;235172864;2662152;203826704;373879856;645057128
1636023840;2021-11-04 14:04;115670344;171904304;0;0;0;0;263766496;266402304;2799168;247116800;382236008;685423408
1636023900;2021-11-04 14:05;120618456;195497568;0;0;0;0;254542832;260861928;2552528;265017448;377713816;721376944
1636023960;2021-11-04 14:06;117465056;176979752;0;0;0;0;275318664;251000632;2311024;252560944;395094744;680541328
1636024020;2021-11-04 14:07;113691216;158036904;0;0;0;0;270972448;264832120;2596088;253935024;387259752;676804048
1636024080;2021-11-04 14:08;107896720;164569672;0;0;0;0;252107344;310487480;2253784;234624608;362257848;709681760
1636024140;2021-11-04 14:09;95240464;166457344;0;0;0;0;276674432;268543816;2301072;245936560;374215968;680937720
1636024200;2021-11-04 14:10;103752768;173703416;0;0;0;0;251746640;260392584;2103616;236174944;357603024;670270944
1636024260;2021-11-04 14:11;97931688;168927768;0;0;0;0;264789920;218850824;2141552;230557416;364863160;618336008
1636024320;2021-11-04 14:12;107255104;184513976;0;0;0;0;268535320;249707520;2305720;315540816;378096144;749762312
1636024380;2021-11-04 14:13;111726648;236517664;0;0;0;0;239326800;315695640;2456880;311631216;353510328;863844520
1636024440;2021-11-04 14:14;114478744;215246280;0;0;0;0;264009880;277634520;2752864;301615928;381241488;794496728
1636024500;2021-11-04 14:15;116159224;192968664;0;0;0;0;251970560;235240888;2469936;277117632;370599720;705327184
1636024560;2021-11-04 14:16;113465144;167560680;0;0;0;0;249933472;269747496;2612368;289714144;366010984;727022320
1636024620;2021-11-04 14:17;118064920;193725880;0;0;0;0;188693352;277197288;6614824;253069544;313373096;723992712
1636024680;2021-11-04 14:18;109076152;207926392;0;0;0;0;228474296;258063760;1785832;208552144;339336280;674542296
1636024740;2021-11-04 14:19;105845304;212126184;0;0;0;0;214054336;230583496;2511416;207915000;322411056;650624680
1636024800;2021-11-04 14:20;111450488;239998728;0;0;0;0;206989024;275899872;2691456;227652256;321130968;743550856
1636024860;2021-11-04 14:21;104393216;209103176;0;0;0;0;203112800;230474688;2059960;188236880;309565976;627814744
1636024920;2021-11-04 14:22;114590488;184825536;0;0;0;0;183374304;226134496;2233408;219430352;300198200;630390384
1636024980;2021-11-04 14:23;106461856;199061360;0;0;0;0;144880048;280743208;2476216;234229944;253818120;714034512
1636025040;2021-11-04 14:24;107687632;176247320;0;0;0;0;174653848;237175696;2155704;298784792;284497184;712207808
1636025100;2021-11-04 14:25;106409512;178020504;0;0;0;0;143478400;276646328;2333600;287452400;252221512;742119232
1636025160;2021-11-04 14:26;105171576;151697864;0;0;0;0;198318288;214577472;8189624;253294984;311679488;619570320
1636025220;2021-11-04 14:27;105198456;150416664;0;0;0;0;131054728;217219944;51940704;252779400;288193888;620416008
1636025280;2021-11-04 14:28;106571848;130823320;0;0;0;0;106175768;232766408;61289000;207652520;274036616;571242248
1636025340;2021-11-04 14:29;106017944;137800888;0;0;0;0;128169912;251805088;55391648;226372192;289579504;615978168
1636025400;2021-11-04 14:30;103897184;156466656;0;0;0;0;132860896;221967912;69291072;212209496;306049152;590644064
1636025460;2021-11-04 14:31;105827008;145024712;0;0;0;0;127175896;262165152;62578344;189917144;295581248;597107008
1636025520;2021-11-04 14:32;103397032;139988672;0;0;0;0;184697752;227209432;74495576;205379136;362590360;572577240
1636025580;2021-11-04 14:33;121168184;186230192;0;0;0;0;154435752;247035192;73549760;215270032;349153696;648535416
1636025640;2021-11-04 14:34;115187560;161746672;0;0;0;0;150620256;261419880;54046280;241254160;319854096;664420712
1636025700;2021-11-04 14:35;120565768;220143584;0;0;0;0;136700224;257325440;62691240;231600336;319957232;709069360
1636025760;2021-11-04 14:36;109400320;169312744;0;0;0;0;146809720;222462800;64794448;256505776;321004488;648281320
1636025820;2021-11-04 14:37;114917720;185491024;0;0;0;0;127061896;246839688;31359280;212293688;273338896;644624400
1636025880;2021-11-04 14:38;111091968;160495264;0;0;0;0;139168960;205162832;29343480;159990968;279604408;525649064
1636025940;2021-11-04 14:39;103431912;156892168;0;0;0;0;121356824;152544536;33556984;188855928;258345720;498292632
1636026000;2021-11-04 14:40;111839200;219672160;0;0;0;0;117612376;168442232;34467224;199478032;263918800;587592424
1636026060;2021-11-04 14:41;105295720;220820368;0;0;0;0;108739088;168350280;38212624;201853120;252247432;591023768
1636026120;2021-11-04 14:42;110460544;233763496;0;0;0;0;103282000;171502952;53896776;188875576;267639320;594142024
1636026180;2021-11-04 14:43;107640376;260938328;0;0;0;0;96477016;187975768;56263840;208045928;260381232;656960024
1636026240;2021-11-04 14:44;103197008;221733472;0;0;0;0;112968848;240039424;67640072;257580328;283805928;719353224
1636026300;2021-11-04 14:45;116588696;256578704;0;0;0;0;114813944;225155152;59992272;232610136;291394912;714343992
1636026360;2021-11-04 14:46;110742376;228997184;0;0;0;0;117310688;226515392;58041480;256011520;286094544;711524096
1636026420;2021-11-04 14:47;105031632;206321672;0;0;0;0;153419808;202608024;68617632;283184552;327069072;692114248
1636026480;2021-11-04 14:48;109429336;234929592;0;0;0;0;127652944;235229208;77471320;257875808;314553600;728034608
1636026540;2021-11-04 14:49;104470808;224875504;0;0;0;0;133608392;202836872;75657592;301556784;313736792;729269160
1636026600;2021-11-04 14:50;112761432;186335768;0;0;0;0;121160352;196301128;65634744;226885672;299556528;609522568
1636026660;2021-11-04 14:51;107028688;133452064;0;0;0;0;123445448;206546776;72314040;211927936;302788176;551926776
1636026720;2021-11-04 14:52;121624216;140465208;0;0;0;0;133597504;229813544;73742560;231901272;328964280;602180024
1636026780;2021-11-04 14:53;107762688;166283328;0;0;0;0;113400608;194443256;80541448;183300504;301704744;544027088
1636026840;2021-11-04 14:54;104445032;172862584;0;0;0;0;126269240;228372112;80665088;220824792;311379360;622059488
1636026900;2021-11-04 14:55;105005944;155628728;0;0;0;0;154054304;227524360;78356072;195977016;337416320;579130104
1636026960;2021-11-04 14:56;104631552;161981128;0;0;0;0;162478304;202972912;73793600;174678896;340903456;539632936
1636027020;2021-11-04 14:57;85617320;139855040;0;0;0;0;176424856;254913592;78168616;175659072;340210792;570427704
1636027080;2021-11-04 14:58;103233736;148133360;0;0;0;0;190932584;267051584;73632880;161677488;367799200;576862432
1636027140;2021-11-04 14:59;125680240;151881904;0;0;0;0;175692264;244889672;74096696;194027768;375469200;590799344
1636027200;2021-11-04 15:00;133765944;135960792;0;0;0;0;139090344;317003120;68436368;198510392;341292656;651474304
1636027260;2021-11-04 15:01;134325856;145917296;0;0;0;0;193505944;266786176;74534888;185321576;402366688;598025048
1636027320;2021-11-04 15:02;125062632;154594360;0;0;0;0;159357224;267909720;72968288;135339784;357388144;557843864
1636027380;2021-11-04 15:03;126331120;144501544;0;0;0;0;168682856;261306840;64207232;204433360;359221208;610241744
1636027440;2021-11-04 15:04;122384336;150018832;0;0;0;0;157768752;200300320;72396896;211979928;352549984;562299080
1636027500;2021-11-04 15:05;114817608;141001152;0;0;0;0;142455976;242151264;75715464;202531152;332989048;585683568
1636027560;2021-11-04 15:06;109560752;146309080;0;0;0;0;182234760;234263696;67210912;159227664;359006424;539800440
1636027620;2021-11-04 15:07;127494808;119586128;0;0;0;0;172277768;252903128;43625944;187239824;343398520;559729080
1636027680;2021-11-04 15:08;118788752;118987528;0;0;0;0;148357512;203787992;32452792;281910928;299599056;604686448
1636027740;2021-11-04 15:09;117988280;152710144;0;0;0;0;138121568;255146656;74482496;235516056;330592344;643372856
1636027800;2021-11-04 15:10;115094488;131105136;0;0;0;0;120945672;202309592;95827312;212083488;331867472;545498216
1636027860;2021-11-04 15:11;109747432;143836120;0;0;0;0;126009560;254310480;93150472;227213840;328907464;625360440
1636027920;2021-11-04 15:12;117230984;170881064;0;0;0;0;134897472;283494728;89308880;217387104;341437336;671762896
1636027980;2021-11-04 15:13;110941968;166737248;0;0;0;0;133944384;303042384;104043192;173298744;348929544;643078376
1636028040;2021-11-04 15:14;106524072;175631832;0;0;0;0;138555648;303455064;66837888;215367936;311917608;694454832
1636028100;2021-11-04 15:15;106403880;165733320;0;0;0;0;130249624;284924840;73168680;204640480;309822184;655298640
1636028160;2021-11-04 15:16;117370120;154614936;0;0;0;0;117301928;258677280;56335608;175243576;291007656;588535792
1636028220;2021-11-04 15:17;110175064;159019360;0;0;0;0;118533800;258891848;60319808;193031536;289028672;610942744
1636028280;2021-11-04 15:18;108254248;193886264;0;0;0;0;108526760;278051056;54973312;206342416;271754320;678279736
1636028340;2021-11-04 15:19;107134304;179682760;0;0;0;0;118624256;319589448;55411184;218626440;281169744;717898648
1636028400;2021-11-04 15:20;96387480;170248192;0;0;0;0;115478400;314317904;55616920;272753104;267482800;757319200
1636028460;2021-11-04 15:21;104912064;189351792;0;0;0;0;107365384;229748600;49622048;344717584;261899496;763817976
1636028520;2021-11-04 15:22;112715336;200630800;0;0;0;0;106019160;210192224;69746024;298765720;288480520;709588744
1636028580;2021-11-04 15:23;107154224;208536232;0;0;0;0;99431024;187129312;50296104;317257520;256881352;712923064
1636028640;2021-11-04 15:24;103966280;167501344;0;0;0;0;112236832;202971896;45741024;309435080;261944136;679908320
1636028700;2021-11-04 15:25;115158272;172941752;0;0;0;0;109022256;263706664;56634512;271750976;280815040;708399392
1636028760;2021-11-04 15:26;109451736;189844136;0;0;0;0;97056480;293290488;56014928;165727040;262523144;648861664
1636028820;2021-11-04 15:27;125557792;159979512;0;0;0;0;105223424;247021360;54614552;175616528;285395768;582617400
1636028880;2021-11-04 15:28;111439312;149098416;0;0;0;0;112854792;267490640;57294344;191322024;281588448;607911080
1636028940;2021-11-04 15:29;121130032;137709520;0;0;0;0;107200152;241508104;40902136;187151312;269232320;566368936
1636029000;2021-11-04 15:30;112608888;98107184;0;0;0;0;112381680;245877376;43352608;177731368;268343176;521715928
1636029060;2021-11-04 15:31;105806368;137401192;0;0;0;0;101292888;211654000;44400592;177851888;251499848;526907080
1636029120;2021-11-04 15:32;107070440;152885168;0;0;0;0;90455776;243482976;19398048;187139632;216924264;583507776
1636029180;2021-11-04 15:33;103903224;169682208;0;0;0;0;101183280;245251384;17881944;202653848;222968448;617587440
1636029240;2021-11-04 15:34;94262496;185524872;0;0;0;0;81083200;223723000;13760872;202634264;189106568;611882136
1636029300;2021-11-04 15:35;113655384;146122704;0;0;0;0;74673920;212765608;18076032;204607232;206405336;563495544
1636029360;2021-11-04 15:36;101904552;152874048;0;0;0;0;83466024;228411448;31446400;205863512;216816976;587149008
1636029420;2021-11-04 15:37;102534904;132002792;0;0;0;0;94296768;238246464;36655856;199602152;233487528;569851408
1636029480;2021-11-04 15:38;114029184;165995040;0;0;0;0;91488760;201647464;34990272;169061376;240508216;536703880
1636029540;2021-11-04 15:39;103825192;180864616;0;0;0;0;87213200;232203512;28763528;151287576;219801920;564355704
1636029600;2021-11-04 15:40;111638840;184075288;0;0;0;0;97289856;230403776;27574728;159195160;236503424;573674224
1636029660;2021-11-04 15:41;115441840;205847712;0;0;0;0;90792304;242333856;30808560;166024336;237042704;614205904
1636029720;2021-11-04 15:42;114974040;218521344;0;0;0;0;76962400;205225936;22951560;199822816;214888000;623570096
